Date;Area;Duration;Visitors
29/08/2020;Piazza Rossini (Palazzo Malvezzi);from 20 to 40 minutes;718
29/08/2020;Piazza Rossini (Palazzo Malvezzi);from 90 to 120 minutes;85
29/08/2020;Piazza Rossini (Palazzo Malvezzi);from 2 to 3 hours;47
29/08/2020;Piazza Rossini (Palazzo Malvezzi);from 3 to 4 hours;18
29/08/2020;Piazza Rossini (Palazzo Malvezzi);from 4 to 6 hours;21
29/08/2020;2 Torri (Inizio Portico Via Zamboni);from 20 to 40 minutes;1293
29/08/2020;2 Torri (Inizio Portico Via Zamboni);from 60 to 90 minutes;420
29/08/2020;2 Torri (Inizio Portico Via Zamboni);from 90 to 120 minutes;163
29/08/2020;2 Torri (Inizio Portico Via Zamboni);from 3 to 4 hours;51
29/08/2020;2 Torri (Inizio Portico Via Zamboni);from 4 to 6 hours;36
30/08/2020;Porta San Donato;from 1 to 5 minutes;4430
30/08/2020;Porta San Donato;from 20 to 40 minutes;537
30/08/2020;Porta San Donato;from 4 to 6 hours;42
30/08/2020;Piazza Puntoni (Via Zamboni);from 40 to 60 minutes;-2
30/08/2020;Piazza Puntoni (Via Zamboni);from 2 to 3 hours;-2
30/08/2020;Piazza Puntoni (Via Zamboni);from 4 to 6 hours;-2
30/08/2020;Via San Giacomo;from 20 to 40 minutes;320
30/08/2020;Via San Giacomo;from 2 to 3 hours;27
30/08/2020;Via San Giacomo;from 3 to 4 hours;13
30/08/2020;Via San Giacomo;over 6 hours;27
30/08/2020;Piazza Scaravilli;from 1 to 5 minutes;845
30/08/2020;Piazza Scaravilli;from 60 to 90 minutes;52
30/08/2020;Piazza Scaravilli;from 90 to 120 minutes;17
30/08/2020;Piazza Scaravilli;from 3 to 4 hours;3
30/08/2020;Palazzo Poggi;less 1 minute;-2
30/08/2020;Palazzo Poggi;from 40 to 60 minutes;-2
30/08/2020;Palazzo Poggi;from 90 to 120 minutes;-2
30/08/2020;Palazzo Poggi;over 6 hours;-2
30/08/2020;Via Del Guasto;less 1 minute;654
30/08/2020;Via Del Guasto;from 40 to 60 minutes;59
30/08/2020;Via Del Guasto;from 90 to 120 minutes;45
30/08/2020;Via Del Guasto;from 4 to 6 hours;7
30/08/2020;Piazza Verdi;from 20 to 40 minutes;923
30/08/2020;Piazza Verdi;from 90 to 120 minutes;121
30/08/2020;Piazza Verdi;from 2 to 3 hours;91
30/08/2020;Facoltà Di Giurisprudenza;from 1 to 5 minutes;3315
30/08/2020;Facoltà Di Giurisprudenza;from 90 to 120 minutes;94
30/08/2020;Facoltà Di Giurisprudenza;from 3 to 4 hours;34
30/08/2020;Facoltà Di Giurisprudenza;over 6 hours;34
30/08/2020;Piazza Rossini (Palazzo Malvezzi);less 1 minute;2367
30/08/2020;Piazza Rossini (Palazzo Malvezzi);from 1 to 5 minutes;3143
30/08/2020;Piazza Rossini (Palazzo Malvezzi);from 5 to 10 minutes;983
30/08/2020;Piazza Rossini (Palazzo Malvezzi);from 40 to 60 minutes;301
30/08/2020;Piazza Rossini (Palazzo Malvezzi);from 4 to 6 hours;20
30/08/2020;2 Torri (Inizio Portico Via Zamboni);less 1 minute;2698
30/08/2020;2 Torri (Inizio Portico Via Zamboni);from 1 to 5 minutes;3791
30/08/2020;2 Torri (Inizio Portico Via Zamboni);from 5 to 10 minutes;1314
30/08/2020;2 Torri (Inizio Portico Via Zamboni);from 10 to 20 minutes;1421
30/08/2020;2 Torri (Inizio Portico Via Zamboni);from 40 to 60 minutes;582
30/08/2020;2 Torri (Inizio Portico Via Zamboni);from 90 to 120 minutes;167
30/08/2020;2 Torri (Inizio Portico Via Zamboni);from 2 to 3 hours;187
30/08/2020;2 Torri (Inizio Portico Via Zamboni);from 3 to 4 hours;73
30/08/2020;2 Torri (Inizio Portico Via Zamboni);from 4 to 6 hours;73
30/08/2020;2 Torri (Inizio Portico Via Zamboni);over 6 hours;134
31/08/2020;Porta San Donato;less 1 minute;6488
31/08/2020;Porta San Donato;from 10 to 20 minutes;640
31/08/2020;Porta San Donato;from 20 to 40 minutes;840
31/08/2020;Porta San Donato;from 4 to 6 hours;61
31/08/2020;Piazza Puntoni (Via Zamboni);from 3 to 4 hours;-2
31/08/2020;Piazza Puntoni (Via Zamboni);from 4 to 6 hours;-2
31/08/2020;Via San Giacomo;from 60 to 90 minutes;85
31/08/2020;Via San Giacomo;from 2 to 3 hours;27
31/08/2020;Via San Giacomo;from 4 to 6 hours;11
31/08/2020;Piazza Scaravilli;less 1 minute;944
31/08/2020;Piazza Scaravilli;from 10 to 20 minutes;168
31/08/2020;Piazza Scaravilli;from 20 to 40 minutes;211
31/08/2020;Piazza Scaravilli;from 60 to 90 minutes;75
31/08/2020;Piazza Scaravilli;from 2 to 3 hours;39
31/08/2020;Piazza Scaravilli;from 4 to 6 hours;18
31/08/2020;Palazzo Poggi;less 1 minute;1041
31/08/2020;Palazzo Poggi;from 5 to 10 minutes;271
31/08/2020;Palazzo Poggi;from 10 to 20 minutes;229
31/08/2020;Palazzo Poggi;from 40 to 60 minutes;67
31/08/2020;Palazzo Poggi;from 90 to 120 minutes;19
31/08/2020;Via Del Guasto;from 40 to 60 minutes;75
31/08/2020;Via Del Guasto;from 60 to 90 minutes;60
31/08/2020;Via Del Guasto;from 3 to 4 hours;13
31/08/2020;Piazza Verdi;from 5 to 10 minutes;716
31/08/2020;Piazza Verdi;from 20 to 40 minutes;839
31/08/2020;Piazza Verdi;from 4 to 6 hours;44
31/08/2020;Facoltà Di Giurisprudenza;from 5 to 10 minutes;740
31/08/2020;Facoltà Di Giurisprudenza;from 90 to 120 minutes;43
31/08/2020;Facoltà Di Giurisprudenza;from 2 to 3 hours;33
31/08/2020;Facoltà Di Giurisprudenza;from 3 to 4 hours;10
31/08/2020;Facoltà Di Giurisprudenza;over 6 hours;42
31/08/2020;Piazza Rossini (Palazzo Malvezzi);from 10 to 20 minutes;560
31/08/2020;Piazza Rossini (Palazzo Malvezzi);from 20 to 40 minutes;555
31/08/2020;Piazza Rossini (Palazzo Malvezzi);from 40 to 60 minutes;176
31/08/2020;2 Torri (Inizio Portico Via Zamboni);less 1 minute;2711
31/08/2020;2 Torri (Inizio Portico Via Zamboni);from 5 to 10 minutes;874
31/08/2020;2 Torri (Inizio Portico Via Zamboni);from 20 to 40 minutes;985
31/08/2020;2 Torri (Inizio Portico Via Zamboni);from 60 to 90 minutes;241
31/08/2020;2 Torri (Inizio Portico Via Zamboni);from 4 to 6 hours;62
01/09/2020;Porta San Donato;less 1 minute;7051
01/09/2020;Porta San Donato;from 1 to 5 minutes;5414
01/09/2020;Porta San Donato;from 5 to 10 minutes;644
01/09/2020;Porta San Donato;from 90 to 120 minutes;94
01/09/2020;Piazza Puntoni (Via Zamboni);less 1 minute;-2
01/09/2020;Piazza Puntoni (Via Zamboni);from 5 to 10 minutes;-2
01/09/2020;Piazza Puntoni (Via Zamboni);from 90 to 120 minutes;-2
01/09/2020;Piazza Puntoni (Via Zamboni);over 6 hours;-2
01/09/2020;Via San Giacomo;less 1 minute;2199
01/09/2020;Via San Giacomo;from 40 to 60 minutes;145
01/09/2020;Via San Giacomo;from 60 to 90 minutes;110
01/09/2020;Via San Giacomo;from 2 to 3 hours;63
01/09/2020;Piazza Scaravilli;less 1 minute;1186
01/09/2020;Piazza Scaravilli;from 40 to 60 minutes;71
01/09/2020;Piazza Scaravilli;from 60 to 90 minutes;69
01/09/2020;Piazza Scaravilli;from 90 to 120 minutes;31
01/09/2020;Piazza Scaravilli;from 3 to 4 hours;3
01/09/2020;Palazzo Poggi;from 1 to 5 minutes;1320
01/09/2020;Palazzo Poggi;from 5 to 10 minutes;357
01/09/2020;Palazzo Poggi;from 10 to 20 minutes;376
01/09/2020;Palazzo Poggi;from 60 to 90 minutes;77
01/09/2020;Via Del Guasto;less 1 minute;899
01/09/2020;Via Del Guasto;from 40 to 60 minutes;125
01/09/2020;Piazza Verdi;less 1 minute;2753
01/09/2020;Piazza Verdi;from 10 to 20 minutes;801
01/09/2020;Piazza Verdi;from 20 to 40 minutes;908
01/09/2020;Piazza Verdi;from 60 to 90 minutes;255
01/09/2020;Piazza Verdi;from 90 to 120 minutes;150
01/09/2020;Piazza Verdi;from 2 to 3 hours;129
01/09/2020;Piazza Verdi;from 3 to 4 hours;43
01/09/2020;Facoltà Di Giurisprudenza;less 1 minute;2762
01/09/2020;Facoltà Di Giurisprudenza;from 5 to 10 minutes;780
01/09/2020;Facoltà Di Giurisprudenza;from 10 to 20 minutes;688
01/09/2020;Facoltà Di Giurisprudenza;from 20 to 40 minutes;713
01/09/2020;Facoltà Di Giurisprudenza;from 2 to 3 hours;84
01/09/2020;Facoltà Di Giurisprudenza;from 3 to 4 hours;31
01/09/2020;Piazza Rossini (Palazzo Malvezzi);less 1 minute;2774
01/09/2020;Piazza Rossini (Palazzo Malvezzi);from 5 to 10 minutes;723
01/09/2020;Piazza Rossini (Palazzo Malvezzi);from 40 to 60 minutes;247
01/09/2020;Piazza Rossini (Palazzo Malvezzi);from 90 to 120 minutes;59
01/09/2020;Piazza Rossini (Palazzo Malvezzi);from 4 to 6 hours;22
01/09/2020;2 Torri (Inizio Portico Via Zamboni);less 1 minute;3094
01/09/2020;2 Torri (Inizio Portico Via Zamboni);from 5 to 10 minutes;900
01/09/2020;2 Torri (Inizio Portico Via Zamboni);from 10 to 20 minutes;1026
01/09/2020;2 Torri (Inizio Portico Via Zamboni);from 2 to 3 hours;169
01/09/2020;2 Torri (Inizio Portico Via Zamboni);from 4 to 6 hours;72
02/09/2020;Porta San Donato;from 1 to 5 minutes;5215
02/09/2020;Porta San Donato;from 10 to 20 minutes;833
02/09/2020;Porta San Donato;from 2 to 3 hours;115
02/09/2020;Piazza Puntoni (Via Zamboni);from 1 to 5 minutes;589
02/09/2020;Via San Giacomo;from 1 to 5 minutes;1785
02/09/2020;Via San Giacomo;from 10 to 20 minutes;419
02/09/2020;Via San Giacomo;from 3 to 4 hours;16
02/09/2020;Piazza Scaravilli;from 5 to 10 minutes;210
02/09/2020;Piazza Scaravilli;from 10 to 20 minutes;239
02/09/2020;Piazza Scaravilli;from 40 to 60 minutes;60
02/09/2020;Piazza Scaravilli;from 60 to 90 minutes;60
02/09/2020;Piazza Scaravilli;over 6 hours;29
02/09/2020;Palazzo Poggi;from 5 to 10 minutes;299
02/09/2020;Palazzo Poggi;from 20 to 40 minutes;252
02/09/2020;Palazzo Poggi;from 90 to 120 minutes;42
02/09/2020;Via Del Guasto;from 2 to 3 hours;53
02/09/2020;Piazza Verdi;less 1 minute;2438
02/09/2020;Piazza Verdi;from 1 to 5 minutes;2307
02/09/2020;Piazza Verdi;from 5 to 10 minutes;581
02/09/2020;Piazza Verdi;from 10 to 20 minutes;691
02/09/2020;Piazza Verdi;from 20 to 40 minutes;779
02/09/2020;Piazza Verdi;from 60 to 90 minutes;287
02/09/2020;Piazza Verdi;from 2 to 3 hours;108
02/09/2020;Piazza Verdi;from 4 to 6 hours;52
02/09/2020;Piazza Verdi;over 6 hours;68
02/09/2020;Facoltà Di Giurisprudenza;from 20 to 40 minutes;641
02/09/2020;Facoltà Di Giurisprudenza;from 40 to 60 minutes;168
02/09/2020;Facoltà Di Giurisprudenza;from 60 to 90 minutes;146
02/09/2020;Piazza Rossini (Palazzo Malvezzi);less 1 minute;2248
02/09/2020;Piazza Rossini (Palazzo Malvezzi);from 3 to 4 hours;36
02/09/2020;Piazza Rossini (Palazzo Malvezzi);over 6 hours;51
02/09/2020;2 Torri (Inizio Portico Via Zamboni);from 20 to 40 minutes;875
02/09/2020;2 Torri (Inizio Portico Via Zamboni);from 3 to 4 hours;64
03/09/2020;Porta San Donato;from 1 to 5 minutes;5426
03/09/2020;Porta San Donato;from 2 to 3 hours;90
03/09/2020;Porta San Donato;from 4 to 6 hours;59
03/09/2020;Porta San Donato;over 6 hours;126
03/09/2020;Piazza Puntoni (Via Zamboni);from 5 to 10 minutes;444
03/09/2020;Piazza Puntoni (Via Zamboni);from 20 to 40 minutes;456
03/09/2020;Piazza Puntoni (Via Zamboni);from 40 to 60 minutes;194
03/09/2020;Piazza Puntoni (Via Zamboni);from 60 to 90 minutes;97
03/09/2020;Piazza Puntoni (Via Zamboni);from 3 to 4 hours;34
03/09/2020;Via San Giacomo;from 5 to 10 minutes;531
03/09/2020;Via San Giacomo;from 40 to 60 minutes;179
03/09/2020;Via San Giacomo;from 90 to 120 minutes;46
03/09/2020;Via San Giacomo;from 4 to 6 hours;20
03/09/2020;Piazza Scaravilli;from 20 to 40 minutes;334
03/09/2020;Piazza Scaravilli;from 40 to 60 minutes;93
03/09/2020;Piazza Scaravilli;from 60 to 90 minutes;59
03/09/2020;Piazza Scaravilli;from 2 to 3 hours;62
03/09/2020;Piazza Scaravilli;from 4 to 6 hours;17
03/09/2020;Palazzo Poggi;from 4 to 6 hours;13
03/09/2020;Palazzo Poggi;over 6 hours;17
03/09/2020;Via Del Guasto;less 1 minute;1056
03/09/2020;Via Del Guasto;over 6 hours;45
03/09/2020;Piazza Verdi;from 20 to 40 minutes;978
03/09/2020;Piazza Verdi;from 40 to 60 minutes;336
03/09/2020;Piazza Verdi;from 60 to 90 minutes;305
03/09/2020;Piazza Verdi;from 2 to 3 hours;149
03/09/2020;Facoltà Di Giurisprudenza;from 90 to 120 minutes;118
03/09/2020;Facoltà Di Giurisprudenza;over 6 hours;42
03/09/2020;Piazza Rossini (Palazzo Malvezzi);from 1 to 5 minutes;3041
03/09/2020;Piazza Rossini (Palazzo Malvezzi);from 20 to 40 minutes;801
03/09/2020;Piazza Rossini (Palazzo Malvezzi);from 3 to 4 hours;36
03/09/2020;Piazza Rossini (Palazzo Malvezzi);from 4 to 6 hours;22
03/09/2020;Piazza Rossini (Palazzo Malvezzi);over 6 hours;56
03/09/2020;2 Torri (Inizio Portico Via Zamboni);less 1 minute;3080
03/09/2020;2 Torri (Inizio Portico Via Zamboni);from 20 to 40 minutes;1125
03/09/2020;2 Torri (Inizio Portico Via Zamboni);from 60 to 90 minutes;344
03/09/2020;2 Torri (Inizio Portico Via Zamboni);from 90 to 120 minutes;137
03/09/2020;2 Torri (Inizio Portico Via Zamboni);from 2 to 3 hours;137
04/09/2020;Porta San Donato;from 5 to 10 minutes;709
04/09/2020;Porta San Donato;from 10 to 20 minutes;831
04/09/2020;Porta San Donato;from 20 to 40 minutes;921
04/09/2020;Porta San Donato;from 90 to 120 minutes;115
04/09/2020;Piazza Puntoni (Via Zamboni);less 1 minute;1794
04/09/2020;Piazza Puntoni (Via Zamboni);from 5 to 10 minutes;437
04/09/2020;Via San Giacomo;less 1 minute;2329
04/09/2020;Via San Giacomo;from 5 to 10 minutes;628
04/09/2020;Via San Giacomo;from 40 to 60 minutes;231
04/09/2020;Via San Giacomo;from 2 to 3 hours;64
04/09/2020;Via San Giacomo;from 3 to 4 hours;19
04/09/2020;Via San Giacomo;over 6 hours;30
04/09/2020;Piazza Scaravilli;from 90 to 120 minutes;46
04/09/2020;Piazza Scaravilli;from 4 to 6 hours;19
04/09/2020;Palazzo Poggi;less 1 minute;1365
04/09/2020;Palazzo Poggi;from 1 to 5 minutes;1321
04/09/2020;Palazzo Poggi;from 5 to 10 minutes;379
04/09/2020;Palazzo Poggi;from 10 to 20 minutes;371
04/09/2020;Palazzo Poggi;from 90 to 120 minutes;45
04/09/2020;Via Del Guasto;from 10 to 20 minutes;271
04/09/2020;Via Del Guasto;from 20 to 40 minutes;320
04/09/2020;Via Del Guasto;from 90 to 120 minutes;89
04/09/2020;Via Del Guasto;from 2 to 3 hours;73
04/09/2020;Via Del Guasto;over 6 hours;42
04/09/2020;Piazza Verdi;from 1 to 5 minutes;3479
04/09/2020;Piazza Verdi;from 20 to 40 minutes;1177
04/09/2020;Piazza Verdi;from 40 to 60 minutes;519
04/09/2020;Piazza Verdi;from 60 to 90 minutes;303
04/09/2020;Piazza Verdi;from 3 to 4 hours;67
04/09/2020;Piazza Verdi;from 4 to 6 hours;55
04/09/2020;Facoltà Di Giurisprudenza;from 1 to 5 minutes;3516
04/09/2020;Facoltà Di Giurisprudenza;from 20 to 40 minutes;967
04/09/2020;Piazza Rossini (Palazzo Malvezzi);less 1 minute;3420
04/09/2020;Piazza Rossini (Palazzo Malvezzi);from 60 to 90 minutes;230
04/09/2020;Piazza Rossini (Palazzo Malvezzi);from 3 to 4 hours;27
04/09/2020;Piazza Rossini (Palazzo Malvezzi);from 4 to 6 hours;35
04/09/2020;2 Torri (Inizio Portico Via Zamboni);from 1 to 5 minutes;3810
04/09/2020;2 Torri (Inizio Portico Via Zamboni);from 4 to 6 hours;92
05/09/2020;Porta San Donato;from 1 to 5 minutes;6075
05/09/2020;Porta San Donato;from 5 to 10 minutes;626
05/09/2020;Porta San Donato;from 20 to 40 minutes;902
05/09/2020;Porta San Donato;from 90 to 120 minutes;66
05/09/2020;Porta San Donato;from 4 to 6 hours;52
05/09/2020;Piazza Puntoni (Via Zamboni);from 1 to 5 minutes;522
05/09/2020;Piazza Puntoni (Via Zamboni);from 5 to 10 minutes;217
05/09/2020;Piazza Puntoni (Via Zamboni);from 10 to 20 minutes;194
05/09/2020;Piazza Puntoni (Via Zamboni);from 60 to 90 minutes;80
05/09/2020;Piazza Puntoni (Via Zamboni);from 2 to 3 hours;45
05/09/2020;Via San Giacomo;less 1 minute;2341
05/09/2020;Via San Giacomo;from 20 to 40 minutes;456
05/09/2020;Via San Giacomo;from 40 to 60 minutes;126
05/09/2020;Via San Giacomo;from 90 to 120 minutes;55
05/09/2020;Via San Giacomo;from 2 to 3 hours;38
05/09/2020;Via San Giacomo;over 6 hours;34
05/09/2020;Piazza Scaravilli;from 10 to 20 minutes;184
05/09/2020;Piazza Scaravilli;from 60 to 90 minutes;39
05/09/2020;Piazza Scaravilli;from 90 to 120 minutes;23
05/09/2020;Piazza Scaravilli;from 2 to 3 hours;13
05/09/2020;Piazza Scaravilli;from 4 to 6 hours;0
05/09/2020;Palazzo Poggi;from 1 to 5 minutes;547
05/09/2020;Palazzo Poggi;from 10 to 20 minutes;96
05/09/2020;Palazzo Poggi;from 40 to 60 minutes;24
05/09/2020;Palazzo Poggi;from 60 to 90 minutes;8
05/09/2020;Palazzo Poggi;from 90 to 120 minutes;8
05/09/2020;Palazzo Poggi;from 2 to 3 hours;4
05/09/2020;Palazzo Poggi;from 4 to 6 hours;36
05/09/2020;Via Del Guasto;less 1 minute;999
05/09/2020;Via Del Guasto;from 1 to 5 minutes;695
05/09/2020;Via Del Guasto;from 40 to 60 minutes;119
05/09/2020;Via Del Guasto;from 60 to 90 minutes;106
05/09/2020;Via Del Guasto;from 2 to 3 hours;94
05/09/2020;Via Del Guasto;over 6 hours;44
05/09/2020;Piazza Verdi;from 1 to 5 minutes;4102
05/09/2020;Piazza Verdi;from 10 to 20 minutes;1249
05/09/2020;Piazza Verdi;from 2 to 3 hours;162
05/09/2020;Piazza Verdi;from 3 to 4 hours;71
05/09/2020;Facoltà Di Giurisprudenza;from 5 to 10 minutes;1362
05/09/2020;Facoltà Di Giurisprudenza;from 40 to 60 minutes;371
05/09/2020;Facoltà Di Giurisprudenza;over 6 hours;61
05/09/2020;Piazza Rossini (Palazzo Malvezzi);less 1 minute;3454
05/09/2020;Piazza Rossini (Palazzo Malvezzi);from 20 to 40 minutes;1023
05/09/2020;Piazza Rossini (Palazzo Malvezzi);from 2 to 3 hours;97
05/09/2020;Piazza Rossini (Palazzo Malvezzi);over 6 hours;77
05/09/2020;2 Torri (Inizio Portico Via Zamboni);from 20 to 40 minutes;1700
05/09/2020;2 Torri (Inizio Portico Via Zamboni);from 40 to 60 minutes;713
05/09/2020;2 Torri (Inizio Portico Via Zamboni);from 2 to 3 hours;215
06/09/2020;Porta San Donato;less 1 minute;6281
06/09/2020;Porta San Donato;from 10 to 20 minutes;767
06/09/2020;Porta San Donato;from 20 to 40 minutes;574
06/09/2020;Porta San Donato;from 2 to 3 hours;107
06/09/2020;Porta San Donato;over 6 hours;101
06/09/2020;Piazza Puntoni (Via Zamboni);from 1 to 5 minutes;-2
06/09/2020;Piazza Puntoni (Via Zamboni);from 10 to 20 minutes;-2
06/09/2020;Piazza Puntoni (Via Zamboni);from 60 to 90 minutes;-2
06/09/2020;Piazza Puntoni (Via Zamboni);from 3 to 4 hours;-2
06/09/2020;Via San Giacomo;less 1 minute;1963
06/09/2020;Via San Giacomo;from 90 to 120 minutes;16
06/09/2020;Via San Giacomo;from 2 to 3 hours;16
06/09/2020;Via San Giacomo;from 3 to 4 hours;6
06/09/2020;Piazza Scaravilli;from 20 to 40 minutes;127
06/09/2020;Piazza Scaravilli;from 2 to 3 hours;6
06/09/2020;Piazza Scaravilli;from 3 to 4 hours;3
06/09/2020;Palazzo Poggi;from 1 to 5 minutes;-2
06/09/2020;Palazzo Poggi;from 5 to 10 minutes;-2
06/09/2020;Palazzo Poggi;from 20 to 40 minutes;-2
06/09/2020;Palazzo Poggi;from 60 to 90 minutes;-2
06/09/2020;Palazzo Poggi;from 4 to 6 hours;-2
06/09/2020;Via Del Guasto;less 1 minute;983
06/09/2020;Via Del Guasto;from 5 to 10 minutes;185
06/09/2020;Via Del Guasto;from 40 to 60 minutes;114
06/09/2020;Via Del Guasto;from 60 to 90 minutes;140
06/09/2020;Via Del Guasto;from 90 to 120 minutes;90
06/09/2020;Via Del Guasto;from 2 to 3 hours;45
06/09/2020;Via Del Guasto;from 3 to 4 hours;57
06/09/2020;Via Del Guasto;from 4 to 6 hours;39
06/09/2020;Piazza Verdi;from 60 to 90 minutes;351
06/09/2020;Piazza Verdi;from 3 to 4 hours;92
06/09/2020;Piazza Verdi;over 6 hours;75
06/09/2020;Facoltà Di Giurisprudenza;from 10 to 20 minutes;927
06/09/2020;Facoltà Di Giurisprudenza;from 60 to 90 minutes;272
06/09/2020;Facoltà Di Giurisprudenza;from 90 to 120 minutes;118
06/09/2020;Facoltà Di Giurisprudenza;from 2 to 3 hours;108
06/09/2020;Facoltà Di Giurisprudenza;from 3 to 4 hours;33
06/09/2020;Piazza Rossini (Palazzo Malvezzi);less 1 minute;2826
06/09/2020;Piazza Rossini (Palazzo Malvezzi);from 5 to 10 minutes;1040
06/09/2020;Piazza Rossini (Palazzo Malvezzi);from 10 to 20 minutes;752
06/09/2020;Piazza Rossini (Palazzo Malvezzi);from 2 to 3 hours;81
06/09/2020;2 Torri (Inizio Portico Via Zamboni);from 10 to 20 minutes;1286
06/09/2020;2 Torri (Inizio Portico Via Zamboni);from 40 to 60 minutes;680
06/09/2020;2 Torri (Inizio Portico Via Zamboni);from 90 to 120 minutes;192
06/09/2020;2 Torri (Inizio Portico Via Zamboni);from 2 to 3 hours;188
07/09/2020;Porta San Donato;less 1 minute;6767
07/09/2020;Porta San Donato;from 40 to 60 minutes;238
07/09/2020;Porta San Donato;from 90 to 120 minutes;117
07/09/2020;Piazza Puntoni (Via Zamboni);from 1 to 5 minutes;-2
07/09/2020;Piazza Puntoni (Via Zamboni);from 10 to 20 minutes;-2
07/09/2020;Piazza Puntoni (Via Zamboni);from 20 to 40 minutes;-2
07/09/2020;Piazza Puntoni (Via Zamboni);from 40 to 60 minutes;-2
07/09/2020;Piazza Puntoni (Via Zamboni);from 60 to 90 minutes;-2
07/09/2020;Piazza Puntoni (Via Zamboni);from 2 to 3 hours;-2
07/09/2020;Piazza Puntoni (Via Zamboni);from 4 to 6 hours;-2
07/09/2020;Via San Giacomo;from 1 to 5 minutes;1856
07/09/2020;Via San Giacomo;from 5 to 10 minutes;477
07/09/2020;Via San Giacomo;from 10 to 20 minutes;563
07/09/2020;Via San Giacomo;from 60 to 90 minutes;185
07/09/2020;Via San Giacomo;from 2 to 3 hours;103
07/09/2020;Via San Giacomo;from 3 to 4 hours;32
07/09/2020;Piazza Scaravilli;from 5 to 10 minutes;202
07/09/2020;Piazza Scaravilli;from 10 to 20 minutes;308
07/09/2020;Piazza Scaravilli;from 4 to 6 hours;18
07/09/2020;Palazzo Poggi;from 40 to 60 minutes;91
07/09/2020;Palazzo Poggi;from 60 to 90 minutes;68
07/09/2020;Palazzo Poggi;from 90 to 120 minutes;29
07/09/2020;Via Del Guasto;less 1 minute;1102
07/09/2020;Via Del Guasto;from 1 to 5 minutes;666
07/09/2020;Via Del Guasto;from 10 to 20 minutes;301
07/09/2020;Via Del Guasto;from 40 to 60 minutes;132
07/09/2020;Via Del Guasto;from 90 to 120 minutes;50
07/09/2020;Via Del Guasto;from 2 to 3 hours;57
07/09/2020;Via Del Guasto;from 3 to 4 hours;27
07/09/2020;Piazza Verdi;from 1 to 5 minutes;2667
07/09/2020;Piazza Verdi;from 10 to 20 minutes;961
07/09/2020;Piazza Verdi;over 6 hours;49
07/09/2020;Facoltà Di Giurisprudenza;less 1 minute;2363
07/09/2020;Facoltà Di Giurisprudenza;from 20 to 40 minutes;716
07/09/2020;Facoltà Di Giurisprudenza;from 60 to 90 minutes;149
07/09/2020;Facoltà Di Giurisprudenza;from 90 to 120 minutes;71
07/09/2020;Facoltà Di Giurisprudenza;from 3 to 4 hours;25
07/09/2020;Piazza Rossini (Palazzo Malvezzi);from 5 to 10 minutes;614
07/09/2020;Piazza Rossini (Palazzo Malvezzi);from 20 to 40 minutes;735
07/09/2020;Piazza Rossini (Palazzo Malvezzi);from 40 to 60 minutes;230
07/09/2020;Piazza Rossini (Palazzo Malvezzi);from 4 to 6 hours;15
07/09/2020;2 Torri (Inizio Portico Via Zamboni);from 5 to 10 minutes;794
07/09/2020;2 Torri (Inizio Portico Via Zamboni);from 20 to 40 minutes;973
08/09/2020;Porta San Donato;from 90 to 120 minutes;113
08/09/2020;Porta San Donato;from 2 to 3 hours;128
